datetime;Additional Energy Export;has_image
2024-02-16 19:40:00;0.0;False
2024-02-16 19:50:00;0.0;False
2024-02-16 20:00:00;0.0;False
2024-02-16 20:10:00;0.0;False
2024-02-16 20:20:00;0.0;False
2024-02-16 20:30:00;0.0;False
2024-02-16 20:40:00;0.0;False
2024-02-16 20:50:00;0.0;False
2024-02-16 21:00:00;0.0;False
2024-02-16 21:10:00;0.0;False
2024-02-16 21:20:00;0.0;False
2024-02-16 21:30:00;0.0;False
2024-02-16 21:40:00;0.0;False
2024-02-16 21:50:00;0.0;False
2024-02-16 22:00:00;0.0;False
2024-02-16 22:10:00;0.0;False
2024-02-16 22:20:00;0.0;False
2024-02-16 22:30:00;0.0;False
2024-02-16 22:40:00;0.0;False
2024-02-16 22:50:00;0.0;False
2024-02-16 23:00:00;0.0;False
